detector,mean_n_detect,mean_n_TP,mean_n_FP,mean_delay,std_n_detect,std_n_TP,std_n_FP,std_delay
PH1,1070.1,80.2,989.9,110.65055267786263,39.93732589946403,4.4,36.47999451754345,12.655414524809295
PH2,51.85,50.0,1.85,8.735,1.4585952145814822,0.0,1.4585952145814822,0.7651895190081994
PH3,2550.4,99.55,2450.85,77.33548392084106,25.609373284014584,0.5894913061275798,25.546575112918756,5.241292345618797
PH4,668.2,72.3,595.9,116.14426056159672,47.98708159494595,3.7429934544425802,45.65840557881976,11.223637455473968
PH5,429.25,60.25,369.0,64.70689921687543,22.947494416602435,2.2107690969434146,21.993180761317813,14.398412274052115
PH6,50.55,50.0,0.55,11.079999999999998,0.7399324293474371,0.0,0.7399324293474372,0.9535617441990845
PH7,1515.35,94.25,1421.1,110.63622845455325,38.799838917191394,3.0475399915341552,36.89837394791267,8.577049208371507
PH8,100.65,49.05,51.6,11.47420200608885,12.100723118888393,1.16081867662439,11.799999999999999,6.322198327014157
PH9,1008.55,79.6,928.95,110.71304603268683,33.71272015130194,4.115823125451336,30.531090710945783,10.398685691097501
PH10,51.65,50.0,1.65,8.735,1.3883443376914821,0.0,1.388344337691482,0.7651895190081994
PH11,2031.6,99.7,1931.9,80.43333333333335,25.006799075451458,0.45825756949558394,25.11155112692165,5.1397587258769795
PH12,602.7,73.05,529.65,116.31419804528522,43.01406746635338,3.800986713999406,40.67711272939612,10.31583768486969
PH13,414.1,60.0,354.1,64.04478927095377,19.84666218788439,2.4083189157584592,18.912694149697444,13.289605128475392
PH14,50.55,50.0,0.55,11.079999999999998,0.7399324293474371,0.0,0.7399324293474372,0.9535617441990845
PH15,1317.35,94.35,1223.0,111.65620657542463,34.22174016615754,2.669737814842499,32.73377460666582,5.317050757592629
PH16,95.65,49.3,46.35,12.267134536793439,12.606645073135041,1.1,12.285255390100769,6.8667873303867
ADWIN1,100.4,100.0,0.4,57.291999999999994,0.5830951894845301,0.0,0.5830951894845301,1.0722387793770574
ADWIN2,100.25,100.0,0.25,58.556000000000004,0.4330127018922193,0.0,0.4330127018922193,1.140834782078458
ADWIN3,100.1,100.0,0.1,59.94799999999999,0.30000000000000004,0.0,0.30000000000000004,1.2890678802918019
ADWIN4,100.05,100.0,0.05,62.379999999999995,0.21794494717703367,0.0,0.21794494717703364,1.3343462818923733
ADWIN5,100.0,100.0,0.0,65.884,0.0,0.0,0.0,1.5728903331128963
ADWIN6,100.0,100.0,0.0,69.56400000000001,0.0,0.0,0.0,1.606705946961051
ADWIN7,100.0,100.0,0.0,73.836,0.0,0.0,0.0,1.4888599665515871
ADWIN8,100.0,100.0,0.0,77.32399999999998,0.0,0.0,0.0,1.6549755285199845
ADWIN9,100.0,100.0,0.0,90.076,0.0,0.0,0.0,1.8730253602127227
DDM1,707.35,50.9,656.45,75.84442417257179,12.550995976415576,0.9949874371066201,12.459835472428999,4.8005775163487785
DDM2,707.35,50.9,656.45,75.84442417257179,12.550995976415576,0.9949874371066201,12.459835472428999,4.8005775163487785
DDM3,2044.55,57.35,1987.2,29.622532469257266,15.021567827627049,1.9045996954740911,15.48095604282888,2.1763318282365876
DDM4,1524.75,51.85,1472.9,85.97558534372978,37.364254308095056,1.6815171720800237,36.75309510775929,10.288299757286994
DDM5,416.45,18.8,397.65,182.43028810570758,46.59128137323549,2.803569153775237,44.389497631759696,25.04136690434964
DDM6,75.3,26.55,48.75,239.2785793650794,8.746999485537883,4.128861828639946,6.4410791021380875,27.284003328872316
DDM7,75.3,26.55,48.75,239.2785793650794,8.746999485537883,4.128861828639946,6.4410791021380875,27.284003328872316
DDM8,1078.25,54.5,1023.75,57.79687484340836,15.668040719885814,2.4596747752497685,17.122718826167766,2.8839437839735558
DDM9,511.15,49.45,461.7,164.6470432211346,12.211777102453189,1.1169153951844337,12.235603785674003,15.373090796644396
DDM10,69.45,10.65,58.8,251.21933212620712,12.355059692288014,2.7798381247835278,10.186265262597475,34.812399214634965
SeqDrift21,102.25,100.0,2.25,67.75,1.4097872179871684,0.0,1.4097872179871684,1.5451537140362444
SeqDrift22,101.9,100.0,1.9,68.2,1.260952021291849,0.0,1.2609520212918492,1.4177446878757822
SeqDrift23,101.55,100.0,1.55,68.8,1.0712142642814275,0.0,1.0712142642814275,1.4866068747318504
SeqDrift24,100.95,100.0,0.95,69.3,0.6689544080129826,0.0,0.6689544080129826,1.3638181696985854
SeqDrift25,100.65,100.0,0.65,70.8,0.6538348415311009,0.0,0.653834841531101,1.2288205727444508
SeqDrift26,100.35,100.0,0.35,72.4,0.5722761571129799,0.0,0.5722761571129799,1.6093476939431082
SeqDrift27,100.1,100.0,0.1,74.15,0.30000000000000004,0.0,0.30000000000000004,1.6209565077447328
SeqDrift28,100.1,100.0,0.1,75.3,0.30000000000000004,0.0,0.30000000000000004,1.9646882704388502
SeqDrift29,100.0,100.0,0.0,79.85,0.0,0.0,0.0,1.6515144564913744
SeqDrift210,103.15,99.8,3.35,149.8232323232323,1.82414363469547,0.39999999999999997,1.9817921182606415,0.7988328134794158
SeqDrift211,102.5,99.9,2.6,149.76868686868687,1.7748239349298849,0.30000000000000004,1.8,0.7332223668722233
SeqDrift212,101.95,99.9,2.05,149.66868686868685,1.5960889699512366,0.30000000000000004,1.6575584454250776,0.6175373778315603
SeqDrift213,101.35,99.9,1.45,149.66868686868685,1.2359207094308275,0.30000000000000004,1.3219304066402287,0.6175373778315603
SeqDrift214,100.85,99.9,0.95,149.66868686868685,0.9630680142129111,0.30000000000000004,1.0712142642814275,0.6175373778315603
SeqDrift215,100.4,99.95,0.45,149.4840909090909,0.6633249580710798,0.21794494717703367,0.6689544080129827,0.06934611955632777
SeqDrift216,100.05,100.0,0.05,149.5,0.21794494717703367,0.0,0.21794494717703367,0.0
SeqDrift217,100.05,100.0,0.05,149.5,0.21794494717703367,0.0,0.21794494717703367,0.0
SeqDrift218,100.0,100.0,0.0,149.5,0.0,0.0,0.0,0.0
